7.140000000000000568e+01
8.350000000000000000e+01
9.559999999999999432e+01
1.067999999999999972e+02
1.180000000000000000e+02
1.448499999999999943e+02
1.716999999999999886e+02
1.965000000000000000e+02
2.213000000000000114e+02
2.520500000000000114e+02
2.828000000000000114e+02
3.043999999999999773e+02
3.260000000000000000e+02
3.522316619873046761e+02
3.784633239746093523e+02
3.890449859619140511e+02
3.996266479492187500e+02
4.155993743896484602e+02
4.315721008300781136e+02
4.415948272705078352e+02
4.516175537109375000e+02
4.749175537109375114e+02
4.982175537109375227e+02
5.168858917236327670e+02
5.355542297363281250e+02
5.603675445556640398e+02
5.851808593749999545e+02
6.046031097412109148e+02
6.240253601074218750e+02
6.500466156005859375e+02
6.760678710937500000e+02
6.888118530273437727e+02
7.015558349609375455e+02
7.212083801269531023e+02
7.408609252929687727e+02
7.543684936523437727e+02
7.678760620117187727e+02
7.955382263183594205e+02
8.232003906249999545e+02
8.442635498046875000e+02
8.653267089843750455e+02
8.932827270507812045e+02
9.212387451171874773e+02
9.422861999511718523e+02
9.633336547851562273e+02
9.936811096191406705e+02
1.024028564453125000e+03
1.040221423339843795e+03
1.056414282226562591e+03
1.080507141113281250e+03
1.104599999999999909e+03
1.121799999999999955e+03
1.139000000000000000e+03
