6.216199951171875000e+02
6.173699951171875000e+02
6.131199951171875000e+02
6.094699951171875227e+02
6.058199951171875455e+02
5.875699951171875455e+02
5.693199951171875455e+02
5.520899963378906250e+02
5.348599975585937045e+02
5.094799987792968636e+02
4.841000000000000227e+02
4.613500000000000227e+02
4.386000000000000227e+02
4.099401916503906023e+02
3.812803833007812386e+02
3.672205749511718977e+02
3.531607666015625000e+02
3.334380386352539176e+02
3.137153106689453352e+02
3.021425827026367301e+02
2.905698547363281250e+02
2.697198547363281023e+02
2.488698547363281364e+02
2.339296630859375057e+02
2.189894714355468750e+02
2.005048072814941520e+02
1.820201431274414006e+02
1.691983985900878906e+02
1.563766540527343807e+02
1.412818199157714787e+02
1.261869857788085909e+02
1.203694236755371065e+02
1.145518615722656222e+02
1.069603363037109318e+02
9.936881103515625568e+01
9.532175827026367188e+01
9.127470550537108807e+01
8.682989196777343466e+01
8.238507843017578125e+01
8.021335449218750568e+01
7.804163055419921591e+01
7.890919265747069744e+01
7.977675476074219318e+01
8.241828002929688068e+01
8.505980529785156818e+01
8.985133056640624716e+01
9.464285583496094034e+01
9.983214187622070312e+01
1.050214279174804659e+02
1.145607139587402372e+02
1.240999999999999943e+02
1.305999999999999943e+02
1.370999999999999943e+02
